customer_id,signup_date,home_store,annual_visits,online_ratio,ltv_estimate,first_purchase_date,last_purchase_date,region,loyalty_member,total_purchases,total_spent,avg_purchase_value,visits_2023,has_escalation,escalation_reason,customer_rating,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Customer_Segment
6362,2022-01-20,YYC-DT,11,0.19,156.77,2022-01-20,2023-04-28,Calgary Downtown,False,23,1659.37,72.15,7,False,,4.25,614,23,1659.37,2,3,4,234,At Risk (Nguy cơ rời bỏ)
6363,2024-01-24,YYC-SE,18,0.42,148.94,2024-01-24,2024-11-19,Calgary SE,False,18,1580.49,87.8,14,False,,4.08,43,18,1580.49,5,3,4,534,Loyal Customers (Trung thành)
6364,2019-08-17,YYC-NW,19,0.16,141.94,2019-08-17,2020-06-08,Calgary NW,False,107,7134.55,66.68,13,False,,3.49,1668,107,7134.55,1,5,5,155,At Risk (Nguy cơ rời bỏ)
6365,2021-11-17,YYC-NW,9,0.21,65.53,2021-11-17,2022-05-25,Calgary NW,True,30,2422.72,80.76,7,False,,4.81,952,30,2422.72,1,4,4,144,At Risk (Nguy cơ rời bỏ)
6366,2019-05-18,YYC-DT,4,0.28,107.35,2019-05-18,2023-12-18,Calgary Downtown,False,20,819.59,40.98,5,True,Late Delivery,3.37,380,20,819.59,3,3,2,332,Loyal Customers (Trung thành)
6367,2024-01-20,ONLINE,3,0.12,395.69,2024-01-20,2024-09-02,Online,False,2,64.82,32.41,3,False,,4.41,121,2,64.82,4,1,1,411,Potential Loyalists (Tiềm năng)
6368,2020-05-24,YYC-DT,9,0.35,249.61,2020-05-24,2022-09-13,Calgary Downtown,False,42,3272.14,77.91,10,False,,3.98,841,42,3272.14,2,4,5,245,At Risk (Nguy cơ rời bỏ)
6369,2021-06-30,YYC-NW,5,0.19,331.93,2021-06-30,2022-04-01,Calgary NW,False,15,1227.72,81.85,3,False,,4.04,1006,15,1227.72,1,2,3,123,Hibernating (Ngủ đông)
6370,2023-11-13,YYC-SE,3,0.23,131.77,2023-11-13,2024-12-06,Calgary SE,False,2,146.46,73.23,3,True,Late Delivery,3.68,26,2,146.46,5,1,1,511,Potential Loyalists (Tiềm năng)
6371,2022-11-26,YYC-DT,9,0.25,171.38,2022-11-26,2023-07-28,Calgary Downtown,False,15,461.06,30.74,7,False,,3.85,523,15,461.06,2,2,2,222,Need Attention (Cần chú ý)
6372,2019-11-05,YYC-DT,3,0.16,62.88,2019-11-05,2020-12-03,Calgary Downtown,True,15,1243.33,82.89,3,True,Billing Error,4.13,1490,15,1243.33,1,2,3,123,Hibernating (Ngủ đông)
6373,2020-06-02,YYC-DT,10,0.5,128.78,2020-06-02,2021-11-04,Calgary Downtown,False,32,2246.47,70.2,9,True,Rude Staff,3.52,1154,32,2246.47,1,4,4,144,At Risk (Nguy cơ rời bỏ)
6374,2023-11-10,ONLINE,15,0.17,78.91,2023-11-10,2024-02-28,Online,False,14,1240.83,88.63,14,True,Website Issue,3.81,308,14,1240.83,3,2,3,323,Need Attention (Cần chú ý)
6375,2019-01-09,YYC-SE,15,0.04,157.15,2019-01-09,2021-10-16,Calgary SE,False,97,7622.25,78.58,9,False,,4.03,1173,97,7622.25,1,5,5,155,At Risk (Nguy cơ rời bỏ)
6376,2022-01-19,YYC-NW,16,0.44,236.94,2022-01-19,2023-07-04,Calgary NW,False,46,2346.91,51.02,19,False,,3.97,547,46,2346.91,2,4,4,244,At Risk (Nguy cơ rời bỏ)
6377,2019-08-11,YYC-DT,3,0.2,222.81,2019-08-11,2024-07-29,Calgary Downtown,False,12,835.87,69.66,3,True,Billing Error,3.4,156,12,835.87,4,2,2,422,Potential Loyalists (Tiềm năng)
6378,2019-03-11,YYC-NW,2,0.21,225.56,2019-03-11,2023-08-03,Calgary NW,False,10,804.55,80.46,1,False,,3.85,517,10,804.55,2,2,2,222,Need Attention (Cần chú ý)
6379,2021-12-23,YYC-NW,16,0.17,143.43,2021-12-23,2024-10-13,Calgary NW,False,48,1481.74,30.87,17,True,Damaged Book,3.94,80,48,1481.74,5,5,3,553,Loyal Customers (Trung thành)
6380,2022-01-01,YYC-DT,5,0.37,84.7,2022-01-01,2024-03-04,Calgary Downtown,False,10,821.56,82.16,3,True,Rude Staff,3.77,303,10,821.56,3,2,2,322,Need Attention (Cần chú ý)
6381,2019-09-12,YYC-NW,17,0.49,32.52,2019-09-12,2024-07-03,Calgary NW,False,81,4781.4,59.03,17,False,,3.51,182,81,4781.4,4,5,5,455,Elite Shoppers (VVIP)
6382,2024-03-10,YYC-DT,5,0.27,191.03,2024-03-10,2024-12-09,Calgary Downtown,False,4,160.28,40.07,3,False,,3.82,23,4,160.28,5,1,1,511,Potential Loyalists (Tiềm năng)
6383,2023-06-01,YYC-NW,11,0.22,177.46,2023-06-01,2024-07-22,Calgary NW,False,18,1241.46,68.97,8,True,Billing Error,3.27,163,18,1241.46,4,3,3,433,Loyal Customers (Trung thành)
6384,2020-11-17,ONLINE,16,0.17,176.01,2020-11-17,2022-07-24,Online,False,64,2169.47,33.9,11,False,,4.19,892,64,2169.47,2,5,4,254,At Risk (Nguy cơ rời bỏ)
6385,2022-03-09,YYC-SE,9,0.68,103.57,2022-03-09,2023-07-27,Calgary SE,True,23,1892.03,82.26,9,False,,4.34,524,23,1892.03,2,3,4,234,At Risk (Nguy cơ rời bỏ)
6386,2021-12-08,YYC-NW,2,0.15,151.31,2021-12-08,2023-12-25,Calgary NW,False,6,209.0,34.83,2,True,Late Delivery,3.9,373,6,209.0,3,1,1,311,Need Attention (Cần chú ý)
6387,2023-01-07,YYC-DT,18,0.46,232.18,2023-01-07,2023-07-04,Calgary Downtown,True,35,2136.42,61.04,19,False,,4.78,547,35,2136.42,2,4,4,244,At Risk (Nguy cơ rời bỏ)
6388,2020-07-03,YYC-DT,3,0.22,205.77,2020-07-03,2021-07-19,Calgary Downtown,False,10,632.22,63.22,3,False,,4.08,1262,10,632.22,1,2,2,122,Hibernating (Ngủ đông)
6389,2022-02-05,YYC-NW,13,0.29,25.5,2022-02-05,2023-02-15,Calgary NW,True,28,1465.8,52.35,7,False,,4.96,686,28,1465.8,2,3,3,233,At Risk (Nguy cơ rời bỏ)
6390,2021-12-03,YYC-NW,6,0.21,303.23,2021-12-03,2023-04-22,Calgary NW,False,15,386.29,25.75,4,False,,3.85,620,15,386.29,2,2,2,222,Need Attention (Cần chú ý)
6391,2024-05-12,YYC-DT,5,0.08,98.69,2024-05-12,2024-08-10,Calgary Downtown,False,3,264.17,88.06,5,False,,4.01,144,3,264.17,4,1,1,411,Potential Loyalists (Tiềm năng)
6392,2021-03-04,YYC-DT,15,0.42,108.03,2021-03-04,2023-06-17,Calgary Downtown,True,46,3749.63,81.51,10,False,,4.66,564,46,3749.63,2,4,5,245,At Risk (Nguy cơ rời bỏ)
6393,2019-09-04,YYC-NW,9,0.23,643.58,2019-09-04,2023-02-26,Calgary NW,False,49,2446.79,49.93,8,False,,4.12,675,49,2446.79,2,5,4,254,At Risk (Nguy cơ rời bỏ)
6394,2022-09-06,YYC-NW,19,0.2,93.56,2022-09-06,2024-12-28,Calgary NW,False,36,1587.27,44.09,11,True,Late Delivery,3.41,4,36,1587.27,5,4,4,544,Elite Shoppers (VVIP)
6395,2020-04-09,YYC-SE,11,0.15,284.85,2020-04-09,2021-04-22,Calgary SE,False,47,3588.57,76.35,6,False,,3.93,1350,47,3588.57,1,4,5,145,At Risk (Nguy cơ rời bỏ)
6396,2023-02-05,YYC-SE,15,0.26,116.66,2023-02-05,2023-10-12,Calgary SE,False,27,1207.73,44.73,9,False,,3.7,447,27,1207.73,3,3,3,333,Loyal Customers (Trung thành)
6397,2021-01-17,YYC-SE,12,0.24,75.19,2021-01-17,2023-11-22,Calgary SE,False,36,2082.87,57.86,8,False,,4.18,406,36,2082.87,3,4,4,344,Loyal Customers (Trung thành)
6398,2019-10-08,YYC-SE,3,0.19,42.34,2019-10-08,2020-06-26,Calgary SE,False,15,676.23,45.08,3,False,,4.05,1650,15,676.23,1,2,2,122,Hibernating (Ngủ đông)
6399,2019-04-14,YYC-SE,7,0.21,196.86,2019-04-14,2024-05-08,Calgary SE,False,39,1800.05,46.16,4,False,,4.11,238,39,1800.05,4,4,4,444,Elite Shoppers (VVIP)
6400,2021-01-26,YYC-NW,4,0.38,273.9,2021-01-26,2023-09-01,Calgary NW,False,12,1099.46,91.62,2,False,,3.93,488,12,1099.46,3,2,3,323,Need Attention (Cần chú ý)
6401,2024-10-16,YYC-DT,9,0.06,173.64,2024-10-16,2024-06-16,Calgary Downtown,False,2,86.62,43.31,10,False,,3.87,199,2,86.62,4,1,1,411,Potential Loyalists (Tiềm năng)
6402,2020-03-05,YYC-DT,7,0.27,142.23,2020-03-05,2020-10-15,Calgary Downtown,False,25,1225.84,49.03,6,False,,3.85,1539,25,1225.84,1,3,3,133,At Risk (Nguy cơ rời bỏ)
6403,2022-05-30,YYC-NW,5,0.39,99.11,2022-05-30,2023-06-26,Calgary NW,False,13,926.21,71.25,3,False,,4.23,555,13,926.21,2,2,3,223,Need Attention (Cần chú ý)
6404,2022-09-04,YYC-DT,4,0.29,256.9,2022-09-04,2024-05-11,Calgary Downtown,False,8,446.82,55.85,5,False,,4.28,235,8,446.82,4,2,2,422,Potential Loyalists (Tiềm năng)
6405,2024-03-22,YYC-DT,9,0.11,122.82,2024-03-22,2024-08-31,Calgary Downtown,True,6,454.51,75.75,9,False,,4.07,123,6,454.51,4,1,2,412,Potential Loyalists (Tiềm năng)
6406,2024-06-24,YYC-DT,4,0.33,251.55,2024-06-24,2024-10-11,Calgary Downtown,False,1,44.97,44.97,3,False,,4.35,82,1,44.97,5,1,1,511,Potential Loyalists (Tiềm năng)
6407,2020-02-25,ONLINE,2,0.19,63.09,2020-02-25,2024-07-03,Online,False,7,556.52,79.5,2,True,Rude Staff,3.79,182,7,556.52,4,1,2,412,Potential Loyalists (Tiềm năng)
6408,2019-08-17,YYC-SE,6,0.57,62.91,2019-08-17,2023-05-07,Calgary SE,False,35,1132.72,32.36,4,False,,3.96,605,35,1132.72,2,4,3,243,At Risk (Nguy cơ rời bỏ)
6409,2020-09-23,YYC-DT,19,0.13,122.89,2020-09-23,2022-11-18,Calgary Downtown,False,75,3194.14,42.59,18,False,,4.23,775,75,3194.14,2,5,5,255,At Risk (Nguy cơ rời bỏ)
6410,2023-03-12,YYC-DT,18,0.21,226.53,2023-03-12,2024-04-04,Calgary Downtown,False,31,2033.14,65.59,20,True,Damaged Book,3.41,272,31,2033.14,3,4,4,344,Loyal Customers (Trung thành)
6411,2022-01-06,YYC-DT,11,0.18,250.83,2022-01-06,2022-12-27,Calgary Downtown,False,25,1717.34,68.69,6,False,,3.67,736,25,1717.34,2,3,4,234,At Risk (Nguy cơ rời bỏ)
6412,2019-10-16,YYC-DT,14,0.37,50.89,2019-10-16,2024-07-31,Calgary Downtown,False,67,4808.45,71.77,8,False,,3.94,154,67,4808.45,4,5,5,455,Elite Shoppers (VVIP)
6413,2021-01-02,YYC-SE,3,0.22,110.2,2021-01-02,2022-05-05,Calgary SE,True,12,695.04,57.92,3,False,,4.27,972,12,695.04,1,2,2,122,Hibernating (Ngủ đông)
6414,2019-10-30,YYC-NW,4,0.1,54.45,2019-10-30,2022-04-24,Calgary NW,False,18,855.08,47.5,3,False,,3.99,983,18,855.08,1,3,3,133,At Risk (Nguy cơ rời bỏ)
6415,2024-06-09,YYC-NW,3,0.12,151.04,2024-06-09,2024-09-10,Calgary NW,False,1,85.68,85.68,2,True,Website Issue,3.29,113,1,85.68,4,1,1,411,Potential Loyalists (Tiềm năng)
6416,2023-08-02,YYC-DT,19,0.1,121.77,2023-08-02,2024-07-13,Calgary Downtown,True,19,1095.72,57.67,18,False,,4.86,172,19,1095.72,4,3,3,433,Loyal Customers (Trung thành)
6417,2021-07-11,YYC-DT,13,0.23,252.04,2021-07-11,2024-03-03,Calgary Downtown,False,39,2389.28,61.26,11,False,,3.98,304,39,2389.28,3,4,4,344,Loyal Customers (Trung thành)
6418,2020-08-15,YYC-DT,13,0.21,152.07,2020-08-15,2023-02-24,Calgary Downtown,False,47,2156.31,45.88,15,False,,3.78,677,47,2156.31,2,4,4,244,At Risk (Nguy cơ rời bỏ)
6419,2019-01-07,YYC-NW,11,0.21,94.15,2019-01-07,2023-06-13,Calgary NW,False,46,1971.97,42.87,13,False,,4.27,568,46,1971.97,2,4,4,244,At Risk (Nguy cơ rời bỏ)
6420,2019-11-21,YYC-SE,14,0.2,528.07,2019-11-21,2021-03-21,Calgary SE,False,67,2921.71,43.61,15,False,,4.42,1382,67,2921.71,1,5,5,155,At Risk (Nguy cơ rời bỏ)
6421,2023-01-21,YYC-SE,3,0.29,156.09,2023-01-21,2023-11-10,Calgary SE,False,6,457.37,76.23,2,False,,4.12,418,6,457.37,3,1,2,312,Need Attention (Cần chú ý)
6422,2020-09-04,YYC-DT,12,0.33,23.75,2020-09-04,2024-08-28,Calgary Downtown,False,51,3418.91,67.04,8,False,,4.35,126,51,3418.91,4,5,5,455,Elite Shoppers (VVIP)
6423,2023-04-23,ONLINE,7,0.3,75.18,2023-04-23,2024-10-12,Online,True,9,549.81,61.09,7,False,,4.61,81,9,549.81,5,2,2,522,Potential Loyalists (Tiềm năng)
6424,2021-10-03,ONLINE,10,0.17,77.56,2021-10-03,2024-11-13,Online,False,25,2360.72,94.43,8,True,Billing Error,3.9,49,25,2360.72,5,3,4,534,Loyal Customers (Trung thành)
6425,2021-11-07,YYC-DT,15,0.28,126.02,2021-11-07,2023-11-18,Calgary Downtown,False,37,3253.17,87.92,15,False,,4.03,410,37,3253.17,3,4,5,345,Loyal Customers (Trung thành)
6426,2024-04-30,YYC-NW,5,0.32,210.26,2024-04-30,2024-11-14,Calgary NW,False,2,180.23,90.12,4,False,,4.12,48,2,180.23,5,1,1,511,Potential Loyalists (Tiềm năng)
6427,2022-03-21,YYC-DT,19,0.53,236.78,2022-03-21,2023-08-24,Calgary Downtown,False,49,3554.98,72.55,11,False,,3.79,496,49,3554.98,3,5,5,355,Loyal Customers (Trung thành)
6428,2023-01-31,YYC-SE,9,0.29,227.24,2023-01-31,2023-05-26,Calgary SE,True,12,737.97,61.5,5,False,,4.24,586,12,737.97,2,2,2,222,Need Attention (Cần chú ý)
6429,2021-05-14,YYC-NW,3,0.11,21.35,2021-05-14,2023-09-27,Calgary NW,False,8,242.3,30.29,2,False,,3.99,462,8,242.3,3,2,1,321,Need Attention (Cần chú ý)
6430,2020-10-26,YYC-SE,12,0.08,101.7,2020-10-26,2022-11-17,Calgary SE,False,35,1434.3,40.98,10,False,,3.63,776,35,1434.3,2,4,3,243,At Risk (Nguy cơ rời bỏ)
6431,2023-04-29,YYC-DT,18,0.09,27.19,2023-04-29,2024-03-15,Calgary Downtown,False,28,2648.2,94.58,11,False,,4.2,292,28,2648.2,3,3,4,334,Loyal Customers (Trung thành)
6432,2020-01-20,YYC-NW,7,0.17,130.92,2020-01-20,2021-01-13,Calgary NW,False,26,2457.75,94.53,7,False,,3.84,1449,26,2457.75,1,3,4,134,At Risk (Nguy cơ rời bỏ)
6433,2023-05-18,YYC-DT,11,0.4,85.6,2023-05-18,2024-09-11,Calgary Downtown,False,12,467.7,38.98,10,False,,3.39,112,12,467.7,4,2,2,422,Potential Loyalists (Tiềm năng)
6434,2019-06-20,YYC-DT,11,0.41,94.3,2019-06-20,2024-07-04,Calgary Downtown,False,42,1277.52,30.42,7,False,,4.34,181,42,1277.52,4,4,3,443,Loyal Customers (Trung thành)
6435,2023-02-01,YYC-DT,18,0.08,156.91,2023-02-01,2023-06-17,Calgary Downtown,False,37,2961.42,80.04,15,False,,4.16,564,37,2961.42,2,4,5,245,At Risk (Nguy cơ rời bỏ)
6436,2020-07-11,YYC-SE,13,0.22,226.18,2020-07-11,2020-10-12,Calgary SE,False,41,1395.82,34.04,10,False,,4.14,1542,41,1395.82,1,4,3,143,At Risk (Nguy cơ rời bỏ)
6437,2019-11-01,YYC-NW,8,0.25,275.75,2019-11-01,2023-03-09,Calgary NW,False,30,874.88,29.16,9,False,,4.17,664,30,874.88,2,4,3,243,At Risk (Nguy cơ rời bỏ)
6438,2021-01-22,YYC-DT,15,0.74,167.78,2021-01-22,2023-05-22,Calgary Downtown,False,47,4128.32,87.84,11,False,,4.27,590,47,4128.32,2,4,5,245,At Risk (Nguy cơ rời bỏ)
6439,2024-08-14,YYC-DT,17,0.43,233.98,2024-08-14,2024-11-15,Calgary Downtown,False,5,414.3,82.86,18,True,Late Delivery,3.0,47,5,414.3,5,1,2,512,Potential Loyalists (Tiềm năng)
6440,2022-11-18,YYC-NW,4,0.17,330.22,2022-11-18,2024-08-21,Calgary NW,False,8,260.83,32.6,4,False,,4.17,133,8,260.83,4,2,1,421,Potential Loyalists (Tiềm năng)
6441,2024-08-16,ONLINE,8,0.15,8.53,2024-08-16,2024-12-06,Online,True,2,178.96,89.48,8,False,,4.4,26,2,178.96,5,1,1,511,Potential Loyalists (Tiềm năng)
6442,2020-09-20,YYC-SE,7,0.47,141.39,2020-09-20,2023-10-16,Calgary SE,False,28,1242.05,44.36,6,True,Late Delivery,3.87,443,28,1242.05,3,3,3,333,Loyal Customers (Trung thành)
6443,2024-01-18,YYC-DT,18,0.04,380.63,2024-01-18,2024-12-12,Calgary Downtown,False,13,396.35,30.49,20,False,,3.75,20,13,396.35,5,2,2,522,Potential Loyalists (Tiềm năng)
6444,2022-05-03,YYC-SE,15,0.22,95.01,2022-05-03,2024-04-01,Calgary SE,False,28,2102.44,75.09,16,False,,4.11,275,28,2102.44,3,3,4,334,Loyal Customers (Trung thành)
6445,2019-04-15,YYC-SE,13,0.25,17.42,2019-04-15,2019-09-23,Calgary SE,True,77,5309.35,68.95,13,False,,4.38,1927,77,5309.35,1,5,5,155,At Risk (Nguy cơ rời bỏ)
6446,2024-04-21,YYC-SE,18,0.09,336.06,2024-04-21,2024-09-05,Calgary SE,False,12,963.55,80.3,15,False,,3.77,118,12,963.55,4,2,3,423,Potential Loyalists (Tiềm năng)
6447,2023-04-18,ONLINE,8,0.59,243.31,2023-04-18,2023-10-26,Online,False,12,879.4,73.28,9,False,,3.87,433,12,879.4,3,2,3,323,Need Attention (Cần chú ý)
6448,2021-03-06,YYC-DT,12,0.42,136.99,2021-03-06,2023-08-12,Calgary Downtown,False,44,3324.01,75.55,8,True,Damaged Book,2.96,508,44,3324.01,3,4,5,345,Loyal Customers (Trung thành)
6449,2021-02-23,YYC-SE,2,0.16,236.54,2021-02-23,2021-09-16,Calgary SE,True,6,244.53,40.76,2,False,,4.83,1203,6,244.53,1,1,1,111,Hibernating (Ngủ đông)
6450,2021-02-18,YYC-SE,2,0.23,285.47,2021-02-18,2022-01-13,Calgary SE,False,7,628.36,89.77,2,False,,3.93,1084,7,628.36,1,1,2,112,Hibernating (Ngủ đông)
6451,2022-12-07,YYC-DT,8,0.34,125.94,2022-12-07,2024-09-30,Calgary Downtown,False,17,563.34,33.14,6,True,Rude Staff,3.07,93,17,563.34,5,3,2,532,Loyal Customers (Trung thành)
6452,2022-06-10,YYC-NW,5,0.5,151.49,2022-06-10,2022-11-07,Calgary NW,False,10,641.43,64.14,3,False,,3.88,786,10,641.43,2,2,2,222,Need Attention (Cần chú ý)
6453,2019-04-03,YYC-SE,3,0.54,64.87,2019-04-03,2023-07-07,Calgary SE,False,16,1168.25,73.02,2,False,,3.61,544,16,1168.25,2,3,3,233,At Risk (Nguy cơ rời bỏ)
6454,2024-10-21,YYC-SE,8,0.17,255.31,2024-10-21,2024-01-25,Calgary SE,False,1,41.13,41.13,7,True,Late Delivery,3.24,342,1,41.13,3,1,1,311,Need Attention (Cần chú ý)
6455,2023-01-22,YYC-DT,6,0.21,237.8,2023-01-22,2024-03-13,Calgary Downtown,False,8,556.74,69.59,3,False,,3.94,294,8,556.74,3,2,2,322,Need Attention (Cần chú ý)
6456,2024-01-16,YYC-NW,6,0.57,79.33,2024-01-16,2024-05-20,Calgary NW,False,6,293.28,48.88,3,True,Billing Error,3.59,226,6,293.28,4,1,1,411,Potential Loyalists (Tiềm năng)
6457,2023-02-10,YYC-SE,6,0.53,128.46,2023-02-10,2024-05-16,Calgary SE,True,12,1049.72,87.48,6,False,,4.32,230,12,1049.72,4,2,3,423,Potential Loyalists (Tiềm năng)
6458,2020-02-08,ONLINE,18,0.29,85.68,2020-02-08,2022-11-03,Online,False,63,4380.29,69.53,12,True,Damaged Book,3.5,790,63,4380.29,2,5,5,255,At Risk (Nguy cơ rời bỏ)
6459,2022-11-14,YYC-DT,9,0.2,139.99,2022-11-14,2024-04-18,Calgary Downtown,True,19,1168.69,61.51,6,True,Billing Error,3.83,258,19,1168.69,4,3,3,433,Loyal Customers (Trung thành)
6460,2020-03-17,ONLINE,7,0.08,98.02,2020-03-17,2021-05-19,Online,False,30,959.35,31.98,5,True,Damaged Book,3.91,1323,30,959.35,1,4,3,143,At Risk (Nguy cơ rời bỏ)
6461,2020-07-28,YYC-NW,15,0.24,153.41,2020-07-28,2021-04-09,Calgary NW,True,62,4050.99,65.34,9,False,,4.59,1363,62,4050.99,1,5,5,155,At Risk (Nguy cơ rời bỏ)
6462,2022-04-23,YYC-DT,3,0.23,260.85,2022-04-23,2023-09-24,Calgary Downtown,False,7,519.97,74.28,3,False,,4.2,465,7,519.97,3,1,2,312,Need Attention (Cần chú ý)
6463,2019-05-31,YYC-NW,9,0.12,114.77,2019-05-31,2023-07-06,Calgary NW,False,38,2854.92,75.13,10,True,Website Issue,3.01,545,38,2854.92,2,4,5,245,At Risk (Nguy cơ rời bỏ)
6464,2024-06-23,YYC-DT,12,0.55,277.23,2024-06-23,2024-11-10,Calgary Downtown,False,4,295.73,73.93,10,False,,4.03,52,4,295.73,5,1,1,511,Potential Loyalists (Tiềm năng)
6465,2024-04-13,YYC-SE,6,0.32,314.15,2024-04-13,2024-09-02,Calgary SE,False,3,194.83,64.94,6,True,Damaged Book,3.48,121,3,194.83,4,1,1,411,Potential Loyalists (Tiềm năng)
6466,2019-07-26,YYC-DT,18,0.14,165.75,2019-07-26,2020-08-25,Calgary Downtown,False,104,9693.24,93.2,19,False,,3.9,1590,104,9693.24,1,5,5,155,At Risk (Nguy cơ rời bỏ)
6467,2019-01-27,YYC-NW,12,0.23,275.24,2019-01-27,2023-08-17,Calgary NW,False,64,4053.9,63.34,12,False,,4.2,503,64,4053.9,3,5,5,355,Loyal Customers (Trung thành)
6468,2019-12-04,YYC-NW,15,0.4,82.86,2019-12-04,2022-11-22,Calgary NW,False,63,3911.84,62.09,12,False,,3.97,771,63,3911.84,2,5,5,255,At Risk (Nguy cơ rời bỏ)
6469,2023-04-07,ONLINE,3,0.34,135.02,2023-04-07,2024-09-10,Online,False,4,306.34,76.58,3,True,Billing Error,3.47,113,4,306.34,4,1,1,411,Potential Loyalists (Tiềm năng)
6470,2024-12-01,YYC-DT,15,0.36,76.07,2024-12-01,2024-10-14,Calgary Downtown,False,4,194.31,48.58,9,False,,4.08,79,4,194.31,5,1,1,511,Potential Loyalists (Tiềm năng)
6471,2024-04-29,YYC-NW,4,0.16,451.79,2024-04-29,2024-08-05,Calgary NW,False,2,76.2,38.1,4,False,,3.85,149,2,76.2,4,1,1,411,Potential Loyalists (Tiềm năng)
6472,2019-10-25,YYC-NW,6,0.37,198.3,2019-10-25,2022-06-26,Calgary NW,False,33,1034.63,31.35,6,False,,4.08,920,33,1034.63,1,4,3,143,At Risk (Nguy cơ rời bỏ)
6473,2019-06-05,YYC-NW,11,0.22,149.49,2019-06-05,2024-04-24,Calgary NW,False,64,5480.95,85.64,8,False,,4.04,252,64,5480.95,4,5,5,455,Elite Shoppers (VVIP)
6474,2021-04-12,YYC-DT,9,0.32,102.75,2021-04-12,2024-02-14,Calgary Downtown,True,27,2491.57,92.28,6,False,,4.85,322,27,2491.57,3,3,4,334,Loyal Customers (Trung thành)
6475,2019-11-21,YYC-DT,12,0.26,86.61,2019-11-21,2022-04-30,Calgary Downtown,False,59,4934.41,83.63,13,True,Billing Error,3.14,977,59,4934.41,1,5,5,155,At Risk (Nguy cơ rời bỏ)
6476,2022-05-21,YYC-SE,6,0.47,141.75,2022-05-21,2024-06-18,Calgary SE,False,12,1000.77,83.4,7,True,Rude Staff,3.32,197,12,1000.77,4,2,3,423,Potential Loyalists (Tiềm năng)
6477,2020-05-17,YYC-SE,3,0.19,314.14,2020-05-17,2023-05-16,Calgary SE,False,14,423.35,30.24,3,False,,3.87,596,14,423.35,2,2,2,222,Need Attention (Cần chú ý)
6478,2020-02-23,YYC-DT,16,0.62,93.72,2020-02-23,2024-10-13,Calgary Downtown,False,77,4322.7,56.14,18,False,,4.35,80,77,4322.7,5,5,5,555,Elite Shoppers (VVIP)
6479,2024-10-17,YYC-SE,4,0.24,100.84,2024-10-17,2024-02-04,Calgary SE,False,1,79.31,79.31,5,False,,3.87,332,1,79.31,3,1,1,311,Need Attention (Cần chú ý)
6480,2022-04-26,YYC-NW,12,0.28,134.16,2022-04-26,2022-12-16,Calgary NW,False,33,1099.23,33.31,10,False,,3.78,747,33,1099.23,2,4,3,243,At Risk (Nguy cơ rời bỏ)
6481,2022-08-31,ONLINE,19,0.29,113.91,2022-08-31,2023-11-12,Online,False,47,1383.02,29.43,11,True,Billing Error,3.5,416,47,1383.02,3,4,3,343,Loyal Customers (Trung thành)
6482,2019-04-07,YYC-DT,15,0.2,36.03,2019-04-07,2023-07-02,Calgary Downtown,False,93,2471.61,26.58,10,False,,3.96,549,93,2471.61,2,5,4,254,At Risk (Nguy cơ rời bỏ)
6483,2022-05-14,ONLINE,4,0.11,170.65,2022-05-14,2024-08-16,Online,False,9,413.1,45.9,4,False,,4.03,138,9,413.1,4,2,2,422,Potential Loyalists (Tiềm năng)
6484,2022-05-19,YYC-NW,13,0.04,351.47,2022-05-19,2023-12-30,Calgary NW,False,30,860.55,28.68,15,False,,4.0,368,30,860.55,3,4,3,343,Loyal Customers (Trung thành)
6485,2020-02-26,YYC-NW,14,0.42,105.42,2020-02-26,2021-02-26,Calgary NW,False,57,3779.2,66.3,9,True,Late Delivery,3.3,1405,57,3779.2,1,5,5,155,At Risk (Nguy cơ rời bỏ)
6486,2021-12-11,YYC-DT,17,0.25,148.98,2021-12-11,2024-02-26,Calgary Downtown,True,41,2727.29,66.52,11,False,,4.6,310,41,2727.29,3,4,4,344,Loyal Customers (Trung thành)
6487,2022-09-21,YYC-SE,19,0.27,89.35,2022-09-21,2024-08-20,Calgary SE,False,38,1196.76,31.49,10,False,,4.21,134,38,1196.76,4,4,3,443,Loyal Customers (Trung thành)
6488,2022-07-26,YYC-SE,3,0.15,94.41,2022-07-26,2023-11-10,Calgary SE,False,7,577.7,82.53,2,False,,4.29,418,7,577.7,3,1,2,312,Need Attention (Cần chú ý)
6489,2022-01-19,YYC-DT,6,0.07,64.28,2022-01-19,2022-12-29,Calgary Downtown,False,15,952.08,63.47,4,False,,4.37,734,15,952.08,2,2,3,223,Need Attention (Cần chú ý)
6490,2021-07-02,YYC-DT,17,0.64,42.02,2021-07-02,2024-04-13,Calgary Downtown,False,45,2914.25,64.76,15,False,,4.03,263,45,2914.25,4,4,5,445,Elite Shoppers (VVIP)
6491,2019-01-12,ONLINE,19,0.27,344.94,2019-01-12,2023-01-01,Online,True,112,6259.9,55.89,14,True,Damaged Book,3.49,731,112,6259.9,2,5,5,255,At Risk (Nguy cơ rời bỏ)
6492,2023-06-10,YYC-DT,17,0.22,284.51,2023-06-10,2024-01-17,Calgary Downtown,False,20,1254.08,62.7,18,True,Billing Error,3.71,350,20,1254.08,3,3,3,333,Loyal Customers (Trung thành)
